Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_Hour,Order_DayOfWeek,Pickup_Delay,distance_km
qril670304968,34,5.0,0.0,0.0,0.01,0.01,08:45:00,Fog,Low ,van,Metropolitian ,75,Home,0,4,1866775.0,
mgbd870318407,20,4.7,11.025083,77.015393,11.075083,77.065393,23:20:00,Stormy,Low ,motorcycle ,Metropolitian ,95,Pet Supplies,0,1,1831655.0,
zdic040789011,30,4.3,12.981615,80.231598,12.991615,80.241598,09:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,27,Grocery,0,1,1861065.0,
ptwr050069720,39,4.4,17.429585,78.392621,17.479585,78.442621,17:40:00,Sandstorms,Medium ,scooter ,Metropolitian ,34,Grocery,0,4,1837075.0,
scsb201155963,38,4.7,12.311072,76.654878,12.371072,76.714878,22:40:00,Sunny,Low ,van,Metropolitian ,55,Toys,0,2,1870485.0,
gkdo278877542,34,4.5,22.311358,73.164798,22.361358,73.214798,19:45:00,Sunny,Jam ,motorcycle ,Other,120,Home,0,2,1840070.0,
yzeu982657292,35,4.8,22.745049,75.892471,22.775049,75.922471,23:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,110,Apparel,0,0,1843155.0,
rrod933772178,27,4.5,17.45971,78.368855,17.51971,78.428855,00:00:00,Stormy,Low ,scooter ,Metropolitian ,80,Home,0,6,1833130.0,
ndnr329693995,27,4.5,21.170096,72.789122,21.230096,72.849122,23:00:00,Fog,Low ,motorcycle ,Urban ,80,Books,0,1,1861875.0,
twdi320094542,20,5.0,12.986047,80.218114,13.036047,80.268114,21:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,80,Apparel,0,1,1861765.0,
mien913314737,25,4.7,19.254567,72.848923,19.304567,72.898923,17:10:00,Stormy,Medium ,motorcycle ,Metropolitian ,120,Shoes,0,0,1873040.0,
tnlw417451340,36,4.4,11.010375,76.95295,11.120375,77.06295,19:20:00,Sandstorms,Jam ,van,Metropolitian ,185,Jewelry,0,1,1841490.0,
yery465818315,20,4.8,21.183434,72.814492,21.253434,72.884492,17:20:00,Fog,Medium ,scooter ,Metropolitian ,180,Clothing,0,6,1874490.0,
tzra492939092,24,4.7,22.310526,73.170937,22.380526,73.240937,20:25:00,Windy,Jam ,scooter ,Other,75,Snacks,0,4,1847320.0,
bafy411454593,22,4.1,18.563934,73.915367,18.603935,73.955367,12:40:00,Windy,High ,motorcycle ,Metropolitian ,155,Jewelry,0,4,1867010.0,
fayn559990391,26,4.7,12.981615,80.231598,12.991615,80.241598,09:45:00,Stormy,Low ,scooter ,Metropolitian ,75,Pet Supplies,0,1,1881240.0,
hyvm528960498,38,4.7,13.026279,80.174568,13.066279,80.214568,13:40:00,Stormy,High ,motorcycle ,Metropolitian ,145,Skincare,0,4,1836825.0,
xglq652373517,37,5.0,22.552996,88.35231,22.592996,88.39231,13:40:00,Stormy,High ,motorcycle ,Metropolitian ,32,Grocery,0,6,1904505.0,
azip449964991,31,5.0,26.914142,75.805704,26.954142,75.845704,13:35:00,Stormy,High ,van,Metropolitian ,130,Electronics,0,3,1878590.0,
bfli905808441,25,4.9,22.31279,73.170283,22.37279,73.230283,18:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,100,Kitchen,0,0,1873110.0,
dijx239222824,23,4.4,22.728163,75.884212,22.788163,75.944212,19:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,160,Home,0,5,1876060.0,
bmwv968397951,32,4.9,11.024839,77.007003,11.084839,77.067003,17:35:00,Cloudy,Medium ,scooter ,Metropolitian ,95,Shoes,0,4,1837065.0,
nozr669774105,28,4.6,0.0,0.0,0.07,0.07,19:15:00,Fog,Jam ,scooter ,Metropolitian ,200,Kitchen,0,2,1880360.0,
zdao834795724,37,4.9,0.0,0.0,0.01,0.01,10:10:00,Fog,Low ,scooter ,Metropolitian ,90,Shoes,0,3,1848140.0,
gadu006620855,39,4.2,22.725835,75.887648,22.835835,75.997648,20:45:00,Fog,Jam ,scooter ,Metropolitian ,220,Kitchen,0,3,1838700.0,
rvew408493880,31,4.9,12.934365,77.616155,12.964365,77.646155,20:00:00,Stormy,Jam ,motorcycle ,Urban ,245,Skincare,0,3,1858815.0,
mqrk261322570,29,4.0,0.0,0.0,0.05,0.05,21:00:00,Fog,Jam ,motorcycle ,Urban ,155,Sports,0,5,1855990.0,
sery128818044,36,4.7,0.0,0.0,0.05,0.05,17:25:00,Cloudy,Medium ,motorcycle ,Urban ,75,Snacks,0,3,1858660.0,
clea768636923,31,4.2,22.761593,75.886362,22.801593,75.926362,12:10:00,Stormy,High ,motorcycle ,Metropolitian ,170,Pet Supplies,0,1,1881385.0,
ljpq270273618,34,4.7,13.064181,80.236442,13.154181,80.326442,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,255,Books,0,0,1863240.0,
twih736119498,29,4.4,18.520016,73.830547,18.560016,73.870547,12:45:00,Sunny,High ,motorcycle ,Metropolitian ,220,Sports,0,1,1861250.0,
cnwv923137842,20,4.8,11.008638,76.984311,11.088638,77.064311,23:25:00,Sunny,Low ,motorcycle ,Metropolitian ,145,Electronics,0,0,1863340.0,
vxjy380300028,25,4.5,18.636215,73.751081,18.656215,73.771081,11:35:00,Sunny,High ,scooter ,Urban ,85,Electronics,0,2,1869820.0,
ducs397950185,29,4.7,21.186884,72.793616,21.276884,72.883616,22:00:00,Windy,Jam ,van,Urban ,115,Electronics,0,2,1830130.0,
ngye937671610,32,4.4,22.753839,75.897429,22.843839,75.987429,19:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,185,Skincare,0,2,1850150.0,
okoj146518945,32,3.7,13.044694,80.26147,13.124694,80.34147,20:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,175,Home,0,4,1877535.0,
ihlb053890370,36,4.3,13.027018,80.254791,13.087018,80.314791,22:25:00,Windy,Low ,motorcycle ,Metropolitian ,110,Toys,0,3,1879120.0,
sqpo222630639,21,4.8,15.303897,73.914336,15.343897,73.954336,14:55:00,Cloudy,High ,scooter ,Metropolitian ,105,Home,0,6,1904585.0,
mxcz072009654,32,5.0,12.310972,76.659264,12.360972,76.709264,21:10:00,Sandstorms,Jam ,motorcycle ,Urban ,130,Outdoors,0,5,1845915.0,
cryp935421924,35,4.8,18.554382,73.798206,18.594382,73.838206,14:10:00,Sunny,High ,scooter ,Urban ,100,Clothing,0,5,1855575.0,
fvhr645658593,22,4.6,12.3085,76.665808,12.3185,76.675808,08:40:00,Stormy,Low ,van,Urban ,70,Shoes,0,6,1863895.0,
trky836370431,31,4.9,0.0,0.0,0.01,0.01,11:45:00,Sandstorms,High ,scooter ,Metropolitian ,160,Skincare,0,5,1875595.0,
cnyu894505160,32,4.8,12.978453,77.643685,12.988453,77.653685,10:35:00,Fog,Low ,scooter ,Metropolitian ,16,Grocery,0,1,1830880.0,
yzmu369530007,35,4.9,26.90294,75.793007,26.96294,75.853007,23:35:00,Sunny,Low ,scooter ,Metropolitian ,80,Outdoors,0,2,1870540.0,
rrff485114876,36,4.7,17.431477,78.40035,17.481477,78.45035,23:30:00,Fog,Low ,motorcycle ,Urban ,120,Electronics,0,5,1846055.0,
epjt871243143,35,4.2,22.310237,73.158921,22.420237,73.268921,17:20:00,Cloudy,Medium ,van,Metropolitian ,165,Clothing,0,4,1847130.0,
lmzz096437145,27,4.2,22.308096,73.167753,22.438096,73.297753,19:30:00,Windy,Jam ,motorcycle ,Metropolitian ,170,Jewelry,0,6,1844380.0,
mskm735286086,27,4.7,13.064181,80.236442,13.134181,80.306442,19:35:00,Windy,Jam ,motorcycle ,Metropolitian ,120,Pet Supplies,0,6,1844385.0,
xrjl146097857,29,4.9,12.334022,76.618203,12.384022,76.668203,22:25:00,Stormy,Low ,van,Metropolitian ,60,Outdoors,0,1,1831590.0,
dojl605806455,32,4.0,18.530963,73.828972,18.590963,73.888972,18:30:00,Windy,Medium ,van,Metropolitian ,155,Apparel,0,0,1873125.0,
psuy317268936,27,4.5,12.326356,76.619103,12.336356,76.629103,09:15:00,Fog,Low ,motorcycle ,Metropolitian ,15,Grocery,0,0,1872570.0,
cxnl465359102,30,4.4,12.304569,76.643622,12.434569,76.773622,21:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Cosmetics,0,0,1832990.0,
ovvm633494396,34,4.6,0.0,0.0,0.06,0.06,23:10:00,Fog,Low ,motorcycle ,Urban ,100,Snacks,0,6,1864765.0,
wxdn947888175,20,4.5,19.178321,72.834715,19.228321,72.884715,21:35:00,Cloudy,Jam ,scooter ,Metropolitian ,135,Jewelry,0,5,1845940.0,
kccq250958228,26,4.7,18.563934,73.915367,18.593934,73.945367,21:35:00,Sunny,Jam ,van,Urban ,80,Skincare,0,5,1856030.0,
ejcv009693712,24,4.8,11.000762,76.981876,11.090762,77.071876,18:40:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,75,Jewelry,0,3,1838570.0,
anpt462079169,31,4.8,23.371292,85.327872,23.481292,85.437872,17:35:00,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Apparel,0,6,1844270.0,
yzei672290668,35,4.5,21.175104,72.804342,21.235104,72.864342,18:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Kitchen,0,1,1831380.0,
zwcv178805647,31,5.0,13.066762,80.251865,13.106762,80.291865,13:00:00,Sandstorms,High ,scooter ,Metropolitian ,155,Outdoors,0,4,1867030.0,
nyzn915131030,22,4.7,11.003681,76.975525,11.073681,77.045525,18:30:00,Windy,Medium ,motorcycle ,Urban ,27,Grocery,0,2,1829920.0,
fegg688959450,27,4.8,17.422819,78.449578,17.492819,78.519578,19:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,75,Pet Supplies,0,6,1844395.0,
ntsc186683905,32,3.8,22.569367,88.433187,22.659367,88.523187,18:40:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Outdoors,0,4,1897605.0,
zzoj253804869,29,4.9,11.026117,76.944652,11.046117,76.964652,09:30:00,Stormy,Low ,motorcycle ,Urban ,55,Sports,0,0,1842340.0,
cqqe522644508,32,4.8,11.021278,76.995017,11.051278,77.025017,17:50:00,Windy,Medium ,van,Metropolitian ,140,Outdoors,0,6,1864445.0,
krnw667193374,32,4.8,15.303897,73.914336,15.383897,73.994336,22:25:00,Sunny,Low ,van,Metropolitian ,125,Shoes,0,0,1903590.0,
dmhy044472637,32,4.2,22.74806,75.8934,22.87806,76.0234,18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Apparel,0,2,1880325.0,
qipp069978550,24,5.0,11.003669,76.976494,11.083669,77.056494,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Jewelry,0,6,1844330.0,
ioxf776118779,34,4.7,19.065838,72.832658,19.135838,72.902658,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,185,Electronics,0,2,1850260.0,
wkug239209528,24,4.7,22.307898,73.167788,22.337898,73.197788,19:30:00,Cloudy,Jam ,scooter ,Urban ,140,Outdoors,0,0,1873185.0,
eath944123739,32,4.5,17.450851,78.379347,17.460851,78.389347,09:20:00,Windy,Low ,motorcycle ,Metropolitian ,135,Jewelry,0,5,1845210.0,
jfga728648249,39,4.5,26.766536,75.837333,26.816536,75.887333,22:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,75,Pet Supplies,0,2,1840245.0,
vmhr570813458,30,4.2,13.066762,80.251865,13.136762,80.321865,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Cosmetics,0,3,1838760.0,
rgwt886722635,33,4.9,18.636215,73.751081,18.766215,73.881081,18:55:00,Windy,Medium ,scooter ,Metropolitian ,135,Sports,0,0,1863070.0,
htfg762321403,34,4.5,22.551084,88.354127,22.571084,88.374127,08:30:00,Windy,Low ,van,Metropolitian ,115,Jewelry,0,4,1907075.0,
wfrm114832617,28,4.9,22.75004,75.902847,22.79004,75.942847,15:35:00,Cloudy,Medium ,motorcycle ,Metropolitian ,60,Pet Supplies,0,5,1845580.0,
rzgo402846725,34,4.7,13.027018,80.254791,13.097018,80.324791,20:25:00,Cloudy,Jam ,van,Urban ,205,Sports,0,5,1835795.0,
ivvz258934587,23,4.7,23.359407,85.325055,23.409407,85.375055,23:35:00,Windy,Low ,motorcycle ,Metropolitian ,90,Sports,0,4,1867660.0,
jmlv463056672,31,4.2,26.911378,75.789034,26.931378,75.809034,08:50:00,Stormy,Low ,motorcycle ,Metropolitian ,165,Clothing,0,0,1872545.0,
soab588492387,23,4.7,18.533811,73.899315,18.573811,73.939315,15:00:00,Stormy,High ,motorcycle ,Metropolitian ,115,Books,0,3,1858515.0,
sjnn151771741,33,4.2,11.026117,76.944652,11.116117,77.034652,17:15:00,Cloudy,Medium ,scooter ,Urban ,205,Skincare,0,6,1844245.0,
swes013376929,37,4.8,18.546947,73.900626,18.656947,74.010626,17:15:00,Stormy,Medium ,scooter ,Metropolitian ,100,Apparel,0,6,1874485.0,
ikst816719823,37,4.7,17.426228,78.407495,17.446228,78.427495,09:50:00,Sunny,Low ,motorcycle ,Urban ,90,Shoes,0,2,1839485.0,
lkwf998011992,25,4.9,12.323994,76.626167,12.393994,76.696167,23:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Books,0,6,1874860.0,
kjrl674025438,29,5.0,0.0,0.0,0.07,0.07,19:30:00,Fog,Jam ,van,Metropolitian ,200,Apparel,0,2,1829980.0,
blcs295276157,32,4.0,11.025083,77.015393,11.035083,77.025393,11:25:00,Stormy,High ,motorcycle ,Metropolitian ,200,Apparel,0,3,1848210.0,
tofv651013842,31,4.9,30.893244,75.821817,30.983244,75.911817,18:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,110,Electronics,0,4,1897585.0,
yrza564170738,23,4.6,19.1813,72.836191,19.3113,72.966191,18:35:00,Fog,Medium ,scooter ,Metropolitian ,180,Kitchen,0,1,1871680.0,
yumx789724453,38,4.2,19.131141,72.813074,19.21114,72.893074,23:15:00,Fog,Low ,scooter ,Metropolitian ,180,Skincare,0,4,1877720.0,
kqrr355404936,35,4.7,0.0,0.0,0.04,0.04,13:20:00,Cloudy,High ,motorcycle ,Metropolitian ,165,Cosmetics,0,6,1904485.0,
mznr082225778,33,4.8,22.651847,75.881991,22.661847,75.891991,10:25:00,Sandstorms,Low ,scooter ,Metropolitian ,120,Cosmetics,0,4,1866870.0,
wjxc261800529,32,4.1,12.934179,77.615797,12.944179,77.625797,10:50:00,Windy,Low ,motorcycle ,Metropolitian ,160,Toys,0,6,1833785.0,
pvpj798549919,20,3.1,22.310237,73.158921,22.390237,73.238921,00:00:00,Sunny,Low ,motorcycle ,Metropolitian ,205,Jewelry,0,1,1870570.0,
kqtc089699547,33,4.4,22.311358,73.164798,22.321358,73.174798,09:15:00,Windy,Low ,motorcycle ,Urban ,135,Shoes,0,5,1875440.0,
cdod614418270,22,4.7,18.994049,72.825203,19.034049,72.865203,15:15:00,Windy,Medium ,scooter ,Metropolitian ,115,Jewelry,0,3,1848445.0,
ejif509684669,28,4.7,11.003008,76.97544,11.033008,77.00544,19:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,120,Toys,0,0,1852985.0,
honl372955959,30,4.9,19.065838,72.832658,19.085838,72.852658,11:30:00,Cloudy,High ,motorcycle ,Metropolitian ,135,Books,0,1,1881335.0,
yoke976668875,25,4.7,21.173493,72.801953,21.263493,72.891953,19:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,125,Home,0,1,1871770.0,
wbne263396773,25,4.2,21.149569,72.772697,21.259569,72.882697,19:00:00,Fog,Medium ,motorcycle ,Urban ,155,Clothing,0,6,1844355.0,
jhha157050002,37,4.3,12.352058,76.60665,12.392058,76.64665,13:40:00,Fog,High ,scooter ,Urban ,180,Clothing,0,5,1855545.0,
exbe957740058,28,5.0,26.911378,75.789034,26.931378,75.809034,12:00:00,Stormy,High ,motorcycle ,Metropolitian ,105,Outdoors,0,1,1830970.0,
tdof210471327,20,4.7,19.1093,72.825451,19.1693,72.885451,20:15:00,Windy,Jam ,motorcycle ,Urban ,75,Electronics,0,1,1831470.0,
ohpf554192056,20,4.8,19.874449,75.360232,19.884449,75.370232,11:45:00,Cloudy,High ,scooter ,Urban ,165,Toys,0,3,1898640.0,
idmz477598605,25,4.6,22.751234,75.88949,22.791234,75.92949,16:00:00,Windy,Medium ,motorcycle ,Urban ,28,Grocery,0,0,1842735.0,
rqps755796891,28,4.1,22.744648,75.894377,22.824648,75.974377,20:20:00,Windy,Jam ,motorcycle ,Urban ,180,Shoes,0,3,1838670.0,
yfob301969251,23,4.7,19.22384,72.841347,19.25384,72.871347,18:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,125,Electronics,0,3,1848615.0,
gbkp564028204,39,4.1,22.651847,75.881991,22.661847,75.891991,08:20:00,Windy,Low ,motorcycle ,Metropolitian ,140,Toys,0,1,1860985.0,
xsjs217373769,20,4.7,22.539129,88.365507,22.589129,88.415507,18:20:00,Sandstorms,Medium ,scooter ,Metropolitian ,100,Electronics,0,1,1901915.0,
lngw234816447,24,4.9,21.173493,72.801953,21.253493,72.881953,18:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,180,Books,0,4,1877455.0,
bzfi640257129,20,4.8,22.727021,75.884167,22.807021,75.964167,17:30:00,Stormy,Medium ,van,Metropolitian ,130,Outdoors,0,1,1871625.0,
zapb300805466,21,4.7,22.725835,75.887648,22.785835,75.947648,20:45:00,Fog,Jam ,motorcycle ,Metropolitian ,29,Grocery,0,3,1848780.0,
nqnb551065600,20,4.8,0.0,0.0,0.08,0.08,22:15:00,Stormy,Low ,scooter ,Metropolitian ,90,Electronics,0,0,1863265.0,
nbbb866469651,26,4.8,22.744648,75.894377,22.764648,75.914377,09:45:00,Sunny,Low ,scooter ,Metropolitian ,110,Outdoors,0,0,1842355.0,
szby660596697,30,4.9,17.440827,78.393391,17.470827,78.423391,21:45:00,Fog,Jam ,scooter ,Metropolitian ,150,Books,0,6,1864670.0,
lvnz340862349,24,4.7,0.0,0.0,0.02,0.02,11:50:00,Fog,High ,motorcycle ,Urban ,100,Cosmetics,0,6,1864075.0,
zfga757406663,38,4.5,22.695207,75.866059,22.725207,75.896059,19:50:00,Sunny,Jam ,motorcycle ,Other,85,Outdoors,0,6,1864565.0,
acos195619745,37,4.8,13.049645,80.242268,13.159645,80.352268,22:55:00,Windy,Low ,scooter ,Metropolitian ,140,Clothing,0,5,1835940.0,
ylsj440730929,38,4.6,12.310972,76.659264,12.360972,76.709264,18:35:00,Fog,Medium ,motorcycle ,Metropolitian ,145,Outdoors,0,4,1837120.0,
qsod638020489,23,4.9,12.933298,77.614293,13.003298,77.684293,21:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,145,Pet Supplies,0,1,1841605.0,
psza203851411,36,4.0,11.022298,76.998349,11.132298,77.108349,18:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,36,Grocery,0,0,1832805.0,
wgiv107101942,35,3.5,22.722634,75.886959,22.812634,75.976959,21:50:00,Windy,Jam ,motorcycle ,Urban ,170,Home,0,4,1857475.0,
ywjk101580538,35,4.6,21.175975,72.795503,21.285975,72.905503,21:10:00,Fog,Jam ,motorcycle ,Metropolitian ,225,Cosmetics,0,6,1854565.0,
ielt940658393,26,4.8,12.323225,76.630028,12.373225,76.680028,19:55:00,Windy,Jam ,motorcycle ,Metropolitian ,85,Skincare,0,1,1861690.0,
cxrq076334789,22,4.5,30.328174,78.049117,30.358174,78.079117,22:40:00,Windy,Low ,scooter ,Metropolitian ,70,Skincare,0,6,1905045.0,
gbsv833333971,21,4.8,26.47775,80.351569,26.53775,80.411569,20:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,120,Apparel,0,1,1902055.0,
htix276456443,25,4.9,23.416792,85.316842,23.546792,85.446842,20:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,Home,0,4,1847340.0,
mszv246191873,33,4.4,22.310237,73.158921,22.420237,73.268921,22:00:00,Cloudy,Jam ,scooter ,Metropolitian ,240,Toys,0,3,1869015.0,
qmkt393995790,32,4.2,13.02978,80.208812,13.04978,80.228812,08:15:00,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery,0,1,1881140.0,
lihl233097101,38,4.5,0.0,0.0,0.05,0.05,22:40:00,Sunny,Low ,motorcycle ,Metropolitian ,115,Outdoors,0,3,1858975.0,
qtzp549260599,33,4.7,22.722634,75.886959,22.802634,75.966959,23:35:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Apparel,0,0,1833105.0,
qlzy304441179,39,4.8,22.761226,75.887522,22.871226,75.997522,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,105,Skincare,0,5,1865855.0,
ysxx503682478,33,5.0,18.530963,73.828972,18.570963,73.868972,16:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Shoes,0,3,1878755.0,
dspb683841024,20,4.6,12.321214,76.621094,12.411214,76.711094,18:10:00,Sunny,Medium ,motorcycle ,Urban ,90,Sports,0,6,1854380.0,
yjln070067512,29,4.5,17.483216,78.552111,17.593216,78.662111,19:00:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Electronics,0,2,1880355.0,
vrtd985758265,20,5.0,21.157729,72.768726,21.267729,72.878726,22:50:00,Fog,Low ,motorcycle ,Metropolitian ,24,Grocery,0,6,1844585.0,
puie162502779,35,4.6,25.450377,81.834236,25.500377,81.884236,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Toys,0,3,1899115.0,
ijps356599883,33,4.9,22.5491,88.400467,22.6091,88.460467,19:55:00,Sunny,Jam ,van,Metropolitian ,100,Skincare,0,4,1907760.0,
xnzf943277542,37,4.2,13.02978,80.208812,13.10978,80.288812,17:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,230,Books,0,1,1841375.0,
cpbk549517303,26,4.7,30.366322,78.070453,30.406322,78.110453,15:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,110,Snacks,0,3,1898875.0,
ecxi736615019,28,5.0,22.753839,75.897429,22.763838,75.907429,08:25:00,Fog,Low ,motorcycle ,Metropolitian ,19,Grocery,0,0,1872510.0,
ufbr099845557,21,4.7,21.157729,72.768726,21.287729,72.898726,18:20:00,Stormy,Medium ,scooter ,Metropolitian ,130,Sports,0,2,1829910.0,
whvi472848393,25,4.8,15.516833,73.768172,15.626833,73.878172,21:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,75,Snacks,0,5,1906410.0,
ecpu371715054,37,4.6,17.45971,78.368855,17.46971,78.378855,08:50:00,Stormy,Low ,van,Metropolitian ,125,Jewelry,0,6,1833660.0,
gtkk942777557,22,4.7,19.003517,72.82765,19.083517,72.90765,17:50:00,Sandstorms,Medium ,van,Metropolitian ,105,Books,0,6,1844285.0,
fera797311052,28,4.0,22.745049,75.892471,22.785049,75.932471,14:20:00,Cloudy,High ,motorcycle ,Metropolitian ,170,Toys,0,2,1869990.0,
vomu195891123,27,4.6,0.0,0.0,0.03,0.03,19:00:00,Windy,Medium ,motorcycle ,Metropolitian ,125,Home,0,3,1848665.0,
rgmj157998304,36,4.9,0.0,0.0,0.01,0.01,11:15:00,Fog,High ,van,Metropolitian ,140,Snacks,0,3,1858290.0,
udth453769060,26,5.0,11.001852,76.976268,11.131852,77.106268,21:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,Clothing,0,5,1866075.0,
hrcl687263065,32,4.8,23.353783,85.326967,23.463783,85.436967,20:45:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,215,Home,0,3,1838695.0,
ubcf062692748,31,4.2,0.0,0.0,0.09,0.09,20:25:00,Cloudy,Jam ,van,Metropolitian ,200,Clothing,0,5,1866035.0,
hofm068745179,24,4.5,18.563934,73.915367,18.583935,73.935367,09:30:00,Windy,Low ,motorcycle ,Metropolitian ,75,Books,0,5,1845215.0,
kfgh206495876,37,4.5,0.0,0.0,0.02,0.02,10:30:00,Windy,Low ,motorcycle ,Metropolitian ,140,Apparel,0,4,1907195.0,
sntv555417071,21,4.8,13.026279,80.174568,13.046279,80.194568,08:40:00,Sunny,Low ,scooter ,Metropolitian ,105,Toys,0,3,1858125.0,
dxsn980391538,22,4.6,12.972532,77.608179,13.052532,77.688179,21:45:00,Windy,Jam ,scooter ,Urban ,80,Home,0,1,1841640.0,
wfnj581191676,34,4.6,0.0,0.0,0.03,0.03,22:20:00,Windy,Low ,scooter ,Metropolitian ,120,Outdoors,0,0,1873355.0,
zlxg262251128,32,4.9,0.0,0.0,0.09,0.09,23:40:00,Windy,Low ,scooter ,Urban ,100,Snacks,0,2,1880625.0,
fpwn325794713,25,4.6,26.911927,75.797282,27.051927,75.937282,22:00:00,Windy,Jam ,motorcycle ,Other,25,Grocery,0,6,1874775.0,
nnks246945592,22,4.8,0.0,0.0,0.05,0.05,17:50:00,Fog,Medium ,van,Metropolitian ,55,Electronics,0,4,1837085.0,
iedw229064988,34,4.6,22.31279,73.170283,22.40279,73.260283,22:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,145,Toys,0,2,1850310.0,
byid638877531,26,4.9,23.371292,85.327872,23.411292,85.367872,13:50:00,Windy,High ,scooter ,Metropolitian ,85,Kitchen,0,2,1869965.0,
jjvt280392958,28,4.5,21.170798,72.790489,21.200798,72.820489,18:20:00,Stormy,Medium ,scooter ,Other,140,Jewelry,0,5,1875995.0,
gngz100424879,22,4.8,18.530963,73.828972,18.610963,73.908972,19:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,20,Grocery,0,2,1860245.0,
oiqp268330723,31,4.6,19.103249,72.846749,19.193249,72.936749,21:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Apparel,0,6,1874710.0,
ihlx145721396,36,5.0,22.308096,73.167753,22.438096,73.297753,20:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,240,Cosmetics,0,2,1860275.0,
lype136914180,30,5.0,19.176269,72.836721,19.216269,72.876721,14:20:00,Cloudy,High ,motorcycle ,Metropolitian ,135,Cosmetics,0,5,1855585.0,
pruw107461917,23,4.8,19.103249,72.846749,19.213249,72.956749,23:20:00,Stormy,Low ,motorcycle ,Other,90,Toys,0,0,1863330.0,
duqt374243366,25,4.8,18.636215,73.751081,18.646215,73.761081,12:00:00,Cloudy,High ,motorcycle ,Metropolitian ,120,Home,0,1,1881375.0,
lskl898371493,27,4.6,11.001753,76.986241,11.131753,77.116241,17:10:00,Windy,Medium ,scooter ,Metropolitian ,115,Books,0,3,1838475.0,
bcam640500973,37,4.1,12.304569,76.643622,12.394569,76.733622,17:40:00,Sandstorms,Medium ,van,Metropolitian ,195,Skincare,0,6,1874505.0,
yvao985622585,35,4.6,22.32,73.17,22.38,73.23,22:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Apparel,0,5,1876255.0,
dmhf504623023,20,4.7,0.0,0.0,0.06,0.06,17:10:00,Stormy,Medium ,scooter ,Metropolitian ,145,Sports,0,2,1839920.0,
pcdg206789955,31,4.7,30.361281,78.068022,30.391281,78.098022,22:20:00,Cloudy,Low ,scooter ,Metropolitian ,95,Electronics,0,1,1902155.0,
cqgi781535457,33,4.6,17.410371,78.437225,17.440371,78.467225,18:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,Toys,0,0,1842905.0,
ojji581551312,38,4.8,21.170798,72.790489,21.230798,72.850489,19:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,80,Clothing,0,5,1855865.0,
